type	latitude	longitude	altitude (m)	color	opacity	name	desc	kml_folder
T	14.043964096	120.782064570	398.0					
T	14.043896104	120.782277486	400.4					
T	14.043804819	120.782551325	404.3					
T	14.043683908	120.782797910	408.5					
T	14.043381160	120.783206856	413.1					
T	14.043222692	120.783308454	411.9					
T	14.043005412	120.783356005	406.5					
T	14.042759137	120.783376545	399.3					
T	14.042425326	120.783316443	386.8					
T	14.042109143	120.783108773	366.7					
T	14.041845942	120.782867988	348.4					
T	14.041702108	120.782763509	338.9					
T	14.041610400	120.782625416	333.5					
T	14.041364795	120.782238374	320.5					
T	14.041252233	120.781810835	309.2					
T	14.041270730	120.781692403	306.8					
T	14.041314079	120.781542437	304.9					
T	14.041411417	120.781387329	304.0					
T	14.041791665	120.781000424	308.5					
T	14.042000177	120.780863284	316.5					
T	14.042152610	120.780701984	323.3					
T	14.042259324	120.780662303	328.2					
T	14.042452193	120.780672974	337.0					
T	14.042677012	120.780739421	346.6					
T	14.043058563	120.781056119	360.7					
T	14.043272117	120.781330709	365.0					
T	14.043458533	120.781608346	368.2					
T	14.043747274	120.782142996	391.9					
T	14.043992068	120.782830551	418.7					
T	14.044019885	120.783212306	431.2					
T	14.044175586	120.783820051	450.3					
T	14.044252540	120.784493685	463.8					
T	14.044239920	120.785085525	472.5					
T	14.044124981	120.785418772	477.2					
T	14.044027156	120.785602888	477.8					
T	14.043842336	120.785734069	477.0					
T	14.043539202	120.785755723	472.9					
T	14.043342504	120.785710984	468.9					
T	14.042945967	120.785563380	447.8					
T	14.042773442	120.785458627	438.7					
T	14.042626346	120.785322887	431.2					
T	14.042240573	120.784912624	408.7					
T	14.042112856	120.784659177	395.5					
T	14.042006037	120.784316668	381.1					
T	14.041905655	120.784061600	371.1					
T	14.041882368	120.783741990	365.2					
T	14.041978089	120.783558677	367.2					
T	14.042218226	120.783480224	378.2					
T	14.042406578	120.783435260	387.2					
T	14.042656249	120.783473164	397.3					
T	14.042933896	120.783508896	406.7					
T	14.043557170	120.783722601	430.4					
T	14.043962724	120.783955311	447.2					
T	14.044750676	120.785195539	461.7					
T	14.045283161	120.787114095	460.0					
T	14.045491948	120.788049927	481.9					
T	14.045537112	120.788669969	503.2					
T	14.045439994	120.789653044	540.9					
T	14.045297945	120.790015484	554.7					
T	14.045115355	120.790201986	554.7					
T	14.044930966	120.790358711	555.3					
T	14.044573871	120.790435002	557.8					
T	14.044379807	120.790444371	559.0					
T	14.043886578	120.790145019	566.8					
T	14.043564624	120.789897026	567.9					
T	14.043001300	120.789340519	543.4					
T	14.042698597	120.788947612	521.2					
T	14.042308472	120.788093771	477.2					
T	14.042126185	120.787462822	450.3					
T	14.041758546	120.786524444	420.9					
T	14.041996682	120.785310985	404.4					
T	14.042048393	120.784898011	399.0					
T	14.042137886	120.784627995	395.8					
T	14.042382194	120.784228345	395.6					
T	14.042862735	120.784043403	412.0					
T	14.043214672	120.783956391	424.2					
T	14.043512771	120.783873515	432.3					
T	14.044431681	120.783888165	456.7					
T	14.045083255	120.783984298	465.5					
T	14.045315711	120.784084666	459.9					
T	14.045799397	120.784522906	440.7					
T	14.045963933	120.784838005	430.8					
T	14.046111270	120.785303818	431.2					
T	14.046171888	120.785746461	438.8					
T	14.046212924	120.786309743	449.8					
T	14.046197494	120.786876702	458.8					
T	14.046119038	120.787744812	473.2					
T	14.046034353	120.788136508	483.7					
T	14.045793973	120.788714797	503.8					
T	14.045588803	120.788993212	514.7					
T	14.045252891	120.789011696	515.8					
T	14.045048867	120.788904635	512.7					
T	14.044838799	120.788709500	508.0					
T	14.044483887	120.788434599	502.0					
T	14.043830504	120.787854818	490.7					
T	14.043282151	120.787154559	467.1					
T	14.042879383	120.786535870	445.7					
T	14.042366308	120.785137233	418.8					
T	14.042235954	120.784474083	396.0					
T	14.042224204	120.783186865	374.1					
T	14.042472748	120.782461867	373.1					
T	14.042757876	120.781849024	355.6					
T	14.043179021	120.781192059	363.6					
T	14.043984729	120.780435772	403.7					
T	14.044225651	120.780293800	414.7					
T	14.044668544	120.780220761	435.5					
T	14.044898242	120.780287448	446.6					
T	14.045167212	120.780499348	454.8					
T	14.045410923	120.780744032	459.2					
T	14.045856518	120.781418097	469.9					
T	14.046114550	120.782230891	465.8					
T	14.046390565	120.782894339	447.0					
T	14.046514525	120.783422125	429.4					
T	14.046671297	120.784007572	410.0					
T	14.046773585	120.784627717	414.7					
T	14.046819092	120.785252337	431.4					
T	14.046866517	120.786295295	466.3					
T	14.046778914	120.786659666	473.7					
T	14.046665437	120.786667151	471.0					
T	14.046260602	120.786574682	456.1					
T	14.046058764	120.786528581	449.1					
T	14.045414620	120.786215497	445.9					
T	14.045003782	120.785977040	450.7					
T	14.044735746	120.785759032	460.0					
T	14.044496135	120.785539552	468.7					
T	14.044246341	120.785173658	473.3					
T	14.044197231	120.784881972	470.4					
T	14.044184391	120.784705730	467.6					
T	14.044256822	120.784552456	464.7					
T	14.044701276	120.784133165	463.0					
T	14.045046710	120.783868499	467.0					
T	14.045793215	120.783272478	469.1					
T	14.046750656	120.782744222	432.2					
T	14.047342585	120.782603904	403.8					
T	14.047787410	120.782776620	391.8					
T	14.048065661	120.783024328	391.8					
T	14.048444293	120.783445546	401.6					
T	14.048663606	120.784061939	413.1					
T	14.048965347	120.785005599	432.5					
T	14.049218384	120.786075649	448.5					
T	14.049377940	120.787062695	473.7					
T	14.049486926	120.788959965	545.1					
T	14.049107546	120.790155908	615.8					
T	14.048931033	120.790525645	620.1					
T	14.048715069	120.790746180	618.6					
T	14.047986569	120.791049121	591.4					
T	14.047647414	120.791124022	576.2					
T	14.047215290	120.791083469	565.9					
T	14.046754435	120.791014678	559.4					
T	14.046434583	120.790910149	558.5					
T	14.045612217	120.790473743	556.2					
T	14.044978098	120.789854272	548.4					
T	14.044143059	120.788719438	513.6					
T	14.043819999	120.788090797	495.1					
T	14.043669087	120.787158951	479.1					
T	14.043664636	120.786717991	478.9					
T	14.044176072	120.785356005	477.0					
T	14.044707765	120.784606552	463.2					
T	14.045378210	120.784168891	457.3					
T	14.045810381	120.783896699	454.2					
T	14.046057546	120.783787544	445.2					
T	14.046601554	120.783833678	416.7					
T	14.047367430	120.784522739	414.2					
T	14.048200068	120.785663513	441.6					
T	14.048656265	120.786355004	460.0					
T	14.048942428	120.787090229	479.0					
T	14.049404027	120.789024839	549.8					
T	14.049713052	120.790458818	597.6					
T	14.050152813	120.792071814	564.6					
T	14.050429556	120.794662383	504.7					
T	14.050327012	120.795269173	499.8					
T	14.050288229	120.795541790	496.8					
T	14.050209255	120.795664273	495.5					
T	14.049915081	120.795640664	496.4					
T	14.049644238	120.795526338	498.9					
T	14.049280521	120.795324360	502.0					
T	14.048554515	120.794892514	507.4					
T	14.047677397	120.794288899	514.1					
T	14.047374914	120.794059312	516.2					
T	14.047058123	120.793622505	522.9					
T	14.046898972	120.793389714	525.6					
T	14.046798833	120.793184940	528.4					
T	14.046757554	120.793007980	530.9					
T	14.046735958	120.792711420	535.0					
T	14.046720840	120.792503828	537.7					
T	14.046962984	120.792316032	543.8					
T	14.047153171	120.792189463	548.6					
T	14.047315241	120.792063785	553.2					
T	14.047818253	120.791894241	569.8					
T	14.048047444	120.791884956	577.6					
T	14.048569327	120.791923839	588.9					
T	14.048726628	120.792097715	584.0					
T	14.049150613	120.792742918	559.8					
T	14.049462029	120.793424330	537.3					
T	14.049666508	120.794231132	516.8					
T	14.049684021	120.794471603	512.4					
T	14.049641146	120.794683581	508.6					
T	14.049365932	120.794901457	505.2					
T	14.049138449	120.794967412	504.6					
T	14.048880403	120.795004013	505.0					
T	14.048154405	120.794932824	509.2					
T	14.047716423	120.794824841	513.2					
T	14.046915727	120.794400206	517.3					
T	14.046168586	120.793858710	529.4					
T	14.045314809	120.792940885	542.7					
T	14.044901038	120.792248331	548.3					
T	14.044574039	120.791584012	550.8					
T	14.044249955	120.790568343	559.5					
T	14.044141391	120.790220567	561.7					
T	14.044168917	120.789836689	555.3					
T	14.044418037	120.789823911	552.5					
T	14.044727622	120.789867048	551.3					
T	14.045171166	120.790199236	554.8					
T	14.045478606	120.790568938	556.1					
T	14.046381848	120.792130633	539.8					
T	14.046487919	120.792809642	533.1					
T	14.046552841	120.793312218	527.5					
T	14.046556939	120.793757475	523.6					
T	14.046452605	120.793879479	524.4					
T	14.046257371	120.793915213	527.6					
T	14.045885338	120.793837997	534.1					
T	14.045710604	120.793754799	537.4					
T	14.045501742	120.793584227	540.9					
T	14.045020933	120.793128350	547.7					
T	14.044480370	120.792588511	553.1					
T	14.044133425	120.792014175	555.4					
T	14.044031422	120.791754024	556.8					
T	14.043980384	120.791433147	559.5					
T	14.044046096	120.791195242	559.8					
T	14.044256460	120.791038768	557.3					
T	14.044420408	120.791001885	556.8					
T	14.044588898	120.791023674	555.8					
T	14.044828249	120.791248773	552.1					
T	14.045031672	120.791741567	546.0					
T	14.045304087	120.792793630	542.8					
T	14.045364077	120.794001986	545.0					
T	14.045271665	120.794653686	542.7					
T	14.045065852	120.794895011	543.4					
T	14.044982368	120.794897222	544.8					
T	14.044725912	120.794815799	551.9					
T	14.044521184	120.794674419	557.5					
T	14.044195683	120.794390054	564.5					
T	14.044076783	120.794276217	566.8					
T	14.043655261	120.793791138	572.3					
T	14.043395378	120.793243868	573.1					
T	14.043350986	120.793011460	572.4					
T	14.043352895	120.792660387	569.8					
T	14.043403460	120.792599958	568.6					
T	14.043536371	120.792536351	566.1					
T	14.043694822	120.792442374	563.3					
T	14.043989176	120.792313590	558.5					
T	14.044369535	120.792210445	553.4					
T	14.044674439	120.792198351	550.4					
T	14.045095965	120.792240655	546.0					
T	14.045306276	120.792439148	542.6					
T	14.045398620	120.792937873	541.3					
T	14.045387778	120.793558437	542.8					
T	14.045230957	120.794094563	548.4					
T	14.045055165	120.794365079	550.2					
T	14.044892530	120.794428680	552.4					
T	14.044465748	120.794294071	560.4					
T	14.044059740	120.794042130	566.1					
T	14.043701708	120.793672522	570.3					
T	14.043393254	120.793214694	573.0					
T	14.043239109	120.792606195	570.5					
T	14.043152546	120.792171016	571.0					
T	14.043094984	120.791003756	579.1					
T	14.043271024	120.789648330	560.6					
T	14.044043061	120.788489627	506.1					
T	14.044392130	120.788321964	499.2					
T	14.044663291	120.788217474	494.8					
T	14.045582501	120.788133526	484.0					
T	14.046008345	120.788167769	484.5					
T	14.046327208	120.788268065	489.2					
T	14.046705873	120.788395084	495.7					
T	14.047131676	120.788758956	519.9					
T	14.047783230	120.789441665	560.3					
T	14.048109118	120.789964504	597.4					
T	14.048552864	120.790903780	614.0					
T	14.048592107	120.791442582	603.5					
T	14.048275410	120.791456049	595.8					
T	14.047924494	120.791381177	583.4					
T	14.046977038	120.790945057	564.1					
T	14.045702888	120.790173033	555.9					
T	14.044381607	120.788941737	519.0					
T	14.043322591	120.787709736	476.1					
T	14.042993298	120.786968013	454.3					
T	14.042923435	120.786386278	448.7					
T	14.042929527	120.786092598	450.4					
T	14.043040842	120.785732620	455.3					
T	14.043348202	120.784651890	443.3					
T	14.043894615	120.783783686	441.4					
T	14.044286364	120.783426650	445.3					
T	14.044686145	120.783156544	455.4					
T	14.045040246	120.783008134	466.7					
T	14.045369711	120.782891140	469.4					
T	14.045732702	120.782830596	474.9					
T	14.046083877	120.782979874	461.0					
T	14.046575562	120.783476949	425.1					
T	14.046865822	120.783932375	408.7					
T	14.047312484	120.784556904	415.1					
T	14.047661485	120.785401212	443.3					
T	14.047773554	120.785753545	454.4					
T	14.047857026	120.786108127	465.4					
T	14.047988853	120.786730054	485.1					
T	14.048017165	120.787118695	496.2					
T	14.047904528	120.787155849	498.4					
T	14.047734717	120.787196577	501.2					
T	14.047505842	120.787211015	503.7					
T	14.047220453	120.787229017	494.6					
T	14.046303801	120.787167693	465.8					
T	14.045723099	120.786967004	451.4					
T	14.045483526	120.786774791	452.0					
T	14.045156303	120.786529613	454.5					
T	14.044782895	120.786022064	460.2					
T	14.044703622	120.785702134	461.4					
T	14.044954390	120.785299060	456.0					
T	14.045805868	120.784611724	438.7					
T	14.046828717	120.783815584	410.8					
T	14.047806649	120.783436915	395.1					
T	14.048435551	120.783325568	400.0					
T	14.048762380	120.783419841	411.0					
T	14.049067734	120.783606976	421.1					
T	14.049583980	120.784263225	442.9					
T	14.050244848	120.786066621	481.3					
T	14.050494478	120.787873138	512.6					
T	14.050454773	120.788543373	535.5					
T	14.050320457	120.789127083	552.4					
T	14.050075852	120.789806211	575.7					
T	14.049632841	120.790160606	599.1					
T	14.049265720	120.790329111	615.9					
T	14.049062700	120.790338793	618.9					
T	14.048597944	120.790330909	612.4					
T	14.048354351	120.790162461	608.6					
T	14.048115647	120.790054142	599.5					
T	14.047719094	120.789744416	571.9					
T	14.047563109	120.789572852	557.9					
T	14.047186149	120.789114448	531.0					
T	14.047105386	120.788790291	520.2					
T	14.047177773	120.788606980	516.8					
T	14.047573185	120.788135487	518.3					
T	14.047875067	120.787937825	517.0					
T	14.048490307	120.787660531	507.9					
T	14.048921673	120.787604224	497.8					
T	14.049386109	120.787575997	490.7					
T	14.050120324	120.787592024	491.3					
T	14.050426893	120.787755677	506.2					
T	14.050711474	120.788012329	525.5					
T	14.051298259	120.788740003	577.2					
T	14.052075885	120.790408931	561.1					
T	14.052420169	120.792257932	503.9					
T	14.052488978	120.793202557	481.7					
T	14.052423725	120.793540609	484.4					
T	14.052336350	120.793573913	486.3					
T	14.052219225	120.793608132	488.5					
T	14.051830070	120.793589988	493.8					
T	14.051338106	120.793362599	504.3					
T	14.050966165	120.793132214	516.3					
T	14.050654229	120.792900530	530.1					
T	14.050215021	120.792522978	553.9					
T	14.049835841	120.792144624	572.8					
T	14.049797906	120.792025361	576.9					
T	14.049789136	120.791904962	580.5					
T	14.049854720	120.791600333	585.6					
T	14.050010196	120.791321824	580.8					
T	14.050272095	120.790886791	572.1					
T	14.050559704	120.790388723	570.6					
T	14.051475175	120.789126683	594.3					
T	14.052164901	120.788753757	585.6					
T	14.052461625	120.788706969	580.5					
T	14.053008531	120.788769254	569.1					
T	14.053232748	120.788941564	569.7					
T	14.053745315	120.789314775	568.9					
T	14.054210559	120.789846453	547.6					
T	14.054443874	120.790113085	537.9					
T	14.055163786	120.790729561	504.0					
T	14.055370529	120.791030411	488.8					
T	14.055348804	120.791155338	486.1					
T	14.055136182	120.791195341	490.5					
T	14.054893381	120.791236556	493.9					
T	14.054315855	120.791291784	497.8					
T	14.054133416	120.791299460	500.0					
T	14.053920962	120.791308400	506.4					
T	14.053693291	120.791102666	517.9					
T	14.053658570	120.791042648	520.1					
T	14.053766225	120.790853330	521.7					
T	14.054152937	120.790311985	532.1					
T	14.054728022	120.789388030	556.8					
T	14.055340338	120.788922385	548.8					
T	14.055810832	120.788586396	539.8					
